All_Cores, Core 0, Core 1, Core 2, Core 3
10.25, 13, 7, 14, 7
6.0, 6, 0, 12, 6
4.75, 0, 7, 6, 6
8.25, 14, 6, 7, 6
12.25, 6, 23, 20, 0
9.25, 7, 13, 17, 0
9.75, 25, 0, 7, 7
10.0, 7, 7, 20, 6
18.75, 13, 14, 28, 20
14.0, 0, 14, 35, 7
9.5, 25, 6, 0, 7
9.5, 6, 20, 12, 0
6.5, 6, 20, 0, 0
10.0, 13, 13, 14, 0
10.0, 13, 13, 0, 14
6.25, 6, 0, 13, 6
8.5, 7, 0, 14, 13
8.5, 20, 14, 0, 0
8.0, 12, 6, 14, 0
5.0, 0, 0, 7, 13
11.5, 16, 15, 0, 15
27.0, 15, 31, 37, 25
9.75, 6, 20, 7, 6
10.75, 12, 0, 13, 18
5.5, 0, 8, 7, 7
9.75, 14, 0, 13, 12
8.5, 0, 20, 14, 0
8.5, 0, 14, 13, 7
8.0, 7, 13, 6, 6
9.75, 13, 7, 13, 6
8.25, 20, 0, 13, 0
8.25, 6, 13, 14, 0
18.25, 26, 33, 7, 7
27.0, 33, 28, 26, 21
6.75, 7, 13, 0, 7
4.75, 13, 0, 0, 6
9.75, 20, 13, 0, 6
7.0, 7, 7, 0, 14
8.25, 20, 6, 0, 7
8.0, 13, 12, 0, 7
11.0, 14, 13, 6, 11
8.5, 6, 0, 14, 14
8.25, 6, 14, 7, 6
8.5, 14, 14, 0, 6
16.0, 20, 18, 13, 13
24.5, 40, 28, 15, 15
3.5, 0, 0, 7, 7
5.0, 0, 0, 13, 7
10.0, 20, 14, 6, 0
5.25, 0, 7, 0, 14
6.25, 0, 0, 12, 13
5.0, 7, 0, 13, 0
6.0, 6, 18, 0, 0
9.25, 17, 0, 7, 13
8.5, 6, 7, 7, 14
11.5, 13, 6, 13, 14
24.0, 25, 26, 14, 31
17.75, 21, 21, 15, 14
8.25, 7, 14, 6, 6
9.75, 7, 14, 6, 12
9.75, 6, 14, 13, 6
13.5, 13, 7, 13, 21
6.75, 7, 0, 7, 13
7.0, 7, 7, 0, 14
8.5, 13, 14, 7, 0
6.75, 6, 14, 7, 0
12.75, 20, 0, 6, 25
12.75, 14, 13, 18, 6
20.0, 18, 18, 23, 21
20.75, 16, 31, 15, 21
5.0, 7, 0, 0, 13
9.5, 7, 7, 6, 18
10.25, 6, 7, 15, 13
9.5, 13, 6, 6, 13
9.75, 6, 20, 0, 13
5.0, 7, 6, 0, 7
10.25, 14, 6, 14, 7
6.75, 14, 6, 7, 0
9.75, 7, 6, 13, 13
10.0, 0, 0, 20, 20
7.5, 8, 15, 0, 7
14.0, 0, 25, 16, 15
10.5, 23, 0, 13, 6
11.0, 12, 0, 14, 18
8.0, 0, 12, 7, 13
11.0, 7, 17, 0, 20
11.75, 0, 21, 20, 6
11.0, 6, 13, 25, 0
8.25, 6, 6, 14, 7
9.75, 12, 13, 7, 7
11.0, 6, 14, 18, 6
7.5, 0, 6, 6, 18
7.0, 0, 14, 7, 7
12.25, 6, 0, 25, 18
13.5, 20, 7, 14, 13
9.75, 13, 12, 14, 0
5.25, 7, 7, 0, 7
8.75, 14, 0, 14, 7
8.0, 13, 0, 13, 6
6.5, 0, 0, 13, 13
8.5, 20, 0, 0, 14
11.75, 14, 20, 0, 13
5.0, 7, 7, 0, 6
10.0, 20, 0, 0, 20
8.5, 7, 20, 0, 7
20.0, 7, 35, 8, 30
11.25, 8, 7, 23, 7
7.5, 12, 0, 0, 18
9.75, 7, 6, 13, 13
8.5, 20, 0, 0, 14
8.25, 13, 7, 0, 13
8.25, 0, 20, 0, 13
11.25, 12, 20, 7, 6
8.5, 20, 0, 0, 14
9.75, 13, 7, 6, 13
8.25, 13, 14, 0, 6
8.75, 7, 0, 15, 13
21.5, 18, 28, 20, 20
19.25, 0, 14, 37, 26
5.25, 0, 0, 14, 7
6.75, 13, 0, 14, 0
11.0, 6, 25, 13, 0
10.0, 14, 14, 12, 0
7.0, 7, 14, 7, 0
10.25, 13, 0, 21, 7
13.0, 7, 18, 20, 7
9.25, 6, 25, 0, 6
6.5, 0, 13, 0, 13
10.0, 7, 6, 13, 14
22.75, 38, 15, 23, 15
23.0, 16, 15, 40, 21
6.5, 7, 6, 0, 13
5.0, 13, 0, 0, 7
4.75, 0, 13, 6, 0
3.5, 0, 7, 0, 7
8.25, 13, 6, 14, 0
11.25, 20, 13, 0, 12
8.5, 14, 6, 0, 14
11.5, 7, 6, 20, 13
10.0, 0, 6, 21, 13
6.75, 0, 14, 6, 7
14.0, 18, 16, 15, 7
26.5, 33, 15, 37, 21
9.75, 0, 18, 15, 6
8.5, 13, 7, 7, 7
7.75, 6, 12, 0, 13
5.0, 7, 0, 0, 13
7.0, 14, 0, 7, 7
6.75, 0, 20, 7, 0
10.0, 0, 14, 12, 14
9.5, 20, 0, 0, 18
5.25, 0, 7, 7, 7
6.25, 6, 13, 6, 0
17.0, 15, 14, 21, 18
21.0, 33, 20, 15, 16
8.25, 13, 7, 0, 13
12.0, 8, 6, 16, 18
6.5, 0, 0, 13, 13
7.75, 18, 0, 6, 7
6.5, 13, 6, 0, 7
10.0, 20, 13, 7, 0
9.25, 0, 23, 7, 7
12.25, 22, 7, 13, 7
5.75, 0, 0, 15, 8
6.75, 0, 14, 6, 7
13.5, 14, 0, 25, 15
25.75, 26, 28, 14, 35
9.75, 17, 15, 7, 0
13.25, 14, 7, 14, 18
6.75, 13, 0, 7, 7
9.5, 25, 0, 13, 0
8.25, 7, 7, 6, 13
6.75, 6, 6, 7, 8
3.25, 0, 6, 7, 0
11.0, 13, 12, 6, 13
8.5, 13, 7, 14, 0
8.5, 20, 0, 7, 7
20.0, 33, 7, 12, 28
9.0, 15, 0, 7, 14
5.0, 6, 14, 0, 0
5.0, 0, 13, 7, 0
5.25, 7, 14, 0, 0
7.75, 0, 18, 0, 13
9.75, 7, 6, 12, 14
9.75, 6, 14, 6, 13
8.25, 13, 14, 0, 6
11.0, 18, 7, 6, 13
11.5, 13, 20, 7, 6
10.0, 20, 0, 20, 0
19.5, 20, 13, 20, 25
12.25, 9, 25, 15, 0
15.5, 14, 20, 7, 21
8.5, 14, 7, 0, 13
9.5, 6, 18, 0, 14
6.75, 0, 13, 7, 7
10.0, 6, 14, 7, 13
9.75, 0, 13, 12, 14
9.75, 20, 0, 13, 6
8.0, 7, 13, 6, 6
7.75, 0, 12, 13, 6
6.75, 0, 14, 0, 13
22.75, 35, 18, 31, 7
20.5, 26, 7, 21, 28
9.5, 0, 17, 0, 21
11.5, 13, 0, 20, 13
8.75, 7, 0, 21, 7
8.75, 14, 0, 7, 14
5.25, 0, 14, 0, 7
8.5, 14, 7, 0, 13
9.5, 17, 0, 14, 7
8.5, 20, 0, 0, 14
9.5, 7, 0, 18, 13
8.25, 0, 7, 26, 0
16.25, 0, 0, 42, 23
24.25, 30, 20, 14, 33
5.5, 7, 0, 0, 15
10.25, 21, 0, 0, 20
5.25, 7, 14, 0, 0
10.0, 13, 20, 0, 7
11.5, 13, 13, 6, 14
6.75, 6, 14, 0, 7
13.0, 18, 21, 0, 13
9.75, 13, 13, 0, 13
8.5, 0, 14, 13, 7
5.0, 13, 0, 0, 7
23.75, 28, 21, 8, 38
9.25, 8, 7, 14, 8
8.25, 26, 0, 7, 0
7.75, 6, 18, 7, 0
11.25, 6, 14, 13, 12
8.25, 13, 0, 14, 6
9.25, 13, 18, 6, 0
10.0, 7, 7, 20, 6
8.0, 6, 6, 7, 13
9.75, 13, 13, 6, 7
8.5, 13, 14, 0, 7
10.0, 13, 13, 7, 7
22.75, 26, 30, 20, 15
28.0, 35, 25, 16, 36
5.0, 0, 6, 7, 7
8.5, 13, 0, 7, 14
7.5, 0, 6, 6, 18
4.75, 0, 0, 6, 13
5.25, 0, 7, 14, 0
9.25, 0, 20, 0, 17
6.5, 6, 6, 7, 7
10.0, 13, 14, 7, 6
8.25, 13, 13, 0, 7
14.75, 13, 20, 20, 6
9.75, 0, 0, 26, 13
29.5, 31, 18, 28, 41
11.25, 6, 20, 13, 6
6.5, 7, 6, 7, 6
10.0, 13, 13, 7, 7
6.25, 13, 6, 6, 0
1.75, 0, 0, 7, 0
7.0, 0, 7, 21, 0
9.75, 12, 14, 6, 7
8.25, 7, 6, 13, 7
9.0, 22, 7, 0, 7
8.5, 0, 14, 20, 0
10.5, 7, 14, 7, 14
16.75, 8, 15, 16, 28
10.25, 13, 14, 7, 7
7.5, 6, 0, 13, 11
9.25, 18, 6, 13, 0
8.5, 0, 14, 20, 0
8.5, 0, 20, 14, 0
8.25, 0, 13, 20, 0
6.75, 14, 0, 13, 0
6.75, 20, 0, 7, 0
10.0, 14, 13, 13, 0
3.5, 0, 7, 0, 7
8.5, 20, 7, 0, 7
21.75, 43, 26, 9, 9
6.75, 14, 0, 13, 0
9.5, 13, 6, 6, 13
10.25, 20, 14, 7, 0
11.75, 7, 20, 13, 7
11.0, 6, 18, 6, 14
8.25, 8, 18, 7, 0
11.5, 7, 12, 20, 7
6.5, 7, 6, 6, 7
8.5, 20, 14, 0, 0
8.5, 20, 7, 7, 0
8.0, 6, 13, 13, 0
22.0, 33, 33, 15, 7
13.25, 14, 6, 13, 20
9.25, 13, 6, 18, 0
8.0, 13, 6, 7, 6
11.5, 20, 0, 6, 20
11.75, 7, 20, 0, 20
6.75, 0, 7, 6, 14
11.75, 20, 14, 6, 7
8.5, 14, 14, 6, 0
9.5, 12, 20, 6, 0
8.5, 21, 0, 7, 6
8.5, 20, 0, 7, 7
15.0, 7, 15, 15, 23
9.25, 21, 8, 0, 8
8.25, 13, 14, 6, 0
5.0, 7, 13, 0, 0
7.75, 13, 6, 0, 12
8.25, 20, 0, 0, 13
6.5, 6, 0, 20, 0
9.5, 6, 6, 13, 13
10.25, 13, 7, 0, 21
5.25, 0, 0, 7, 14
9.5, 18, 7, 0, 13
11.75, 7, 0, 20, 20
19.0, 7, 37, 25, 7
23.75, 30, 21, 9, 35
8.5, 0, 14, 0, 20
5.5, 15, 0, 0, 7
9.25, 0, 17, 7, 13
10.0, 7, 0, 20, 13
8.75, 0, 0, 21, 14
9.5, 12, 0, 13, 13
11.75, 14, 20, 0, 13
6.75, 7, 7, 13, 0
7.0, 14, 0, 0, 14
13.25, 13, 13, 13, 14
27.5, 23, 31, 33, 23
17.75, 14, 23, 20, 14
8.25, 13, 6, 0, 14
6.5, 0, 0, 13, 13
8.0, 13, 6, 13, 0
8.5, 0, 20, 0, 14
11.75, 7, 20, 20, 0
5.0, 6, 14, 0, 0
8.0, 13, 13, 0, 6
10.75, 6, 17, 7, 13
6.75, 6, 0, 14, 7
9.5, 18, 6, 0, 14
25.75, 21, 26, 35, 21
16.75, 26, 13, 20, 8
8.25, 13, 0, 13, 7
7.0, 0, 0, 14, 14
8.5, 14, 14, 0, 6
10.75, 23, 0, 7, 13
9.5, 13, 0, 7, 18
10.0, 13, 7, 7, 13
8.25, 6, 0, 13, 14
7.0, 14, 0, 7, 7
10.75, 17, 0, 13, 13
5.0, 6, 14, 0, 0
20.0, 21, 20, 25, 14
25.5, 30, 28, 23, 21
10.25, 13, 14, 7, 7
10.25, 7, 14, 13, 7
8.25, 6, 0, 7, 20
9.5, 0, 13, 13, 12
3.75, 8, 0, 0, 7
8.5, 20, 14, 0, 0
11.5, 13, 0, 13, 20
10.75, 22, 7, 7, 7
8.25, 6, 14, 0, 13
8.25, 14, 13, 6, 0
15.0, 26, 14, 7, 13
24.75, 15, 31, 16, 37
8.25, 13, 6, 7, 7
7.75, 13, 0, 6, 12
8.25, 14, 6, 7, 6
8.5, 14, 6, 7, 7
10.0, 0, 13, 14, 13
8.5, 14, 0, 14, 6
6.5, 0, 13, 13, 0
8.75, 0, 0, 21, 14
14.25, 13, 25, 6, 13
9.75, 6, 0, 20, 13
11.25, 7, 13, 18, 7
22.25, 28, 23, 23, 15
6.5, 7, 6, 7, 6
8.5, 0, 14, 20, 0
11.75, 7, 13, 13, 14
6.75, 6, 7, 7, 7
8.25, 20, 0, 7, 6
8.25, 20, 6, 7, 0
5.25, 7, 0, 7, 7
8.0, 13, 0, 6, 13
9.75, 20, 0, 13, 6
3.5, 7, 0, 7, 0
13.0, 7, 18, 13, 14
16.25, 23, 21, 21, 0
9.75, 20, 0, 13, 6
4.75, 0, 0, 6, 13
6.5, 13, 6, 7, 0
6.75, 0, 0, 20, 7
6.5, 7, 13, 0, 6
9.5, 7, 7, 18, 6
8.25, 13, 6, 0, 14
8.0, 13, 13, 6, 0
11.25, 13, 14, 6, 12
9.75, 13, 6, 14, 6
15.25, 14, 8, 14, 25
20.5, 8, 8, 33, 33
13.0, 13, 14, 12, 13
9.5, 25, 13, 0, 0
8.25, 6, 13, 0, 14
6.75, 13, 0, 0, 14
6.5, 13, 13, 0, 0
10.25, 6, 15, 13, 7
10.0, 7, 13, 20, 0
9.5, 14, 0, 6, 18
9.5, 18, 13, 7, 0
8.25, 7, 20, 6, 0
16.75, 21, 12, 21, 13
33.5, 56, 31, 38, 9
10.0, 7, 6, 14, 13
8.5, 7, 14, 0, 13
10.0, 0, 14, 20, 6
9.5, 25, 7, 6, 0
6.75, 13, 7, 0, 7
8.0, 6, 13, 6, 7
9.5, 6, 6, 14, 12
6.5, 12, 7, 7, 0
10.25, 20, 7, 7, 7
8.5, 14, 13, 7, 0
26.75, 29, 12, 35, 31
24.5, 25, 26, 31, 16
3.25, 0, 0, 0, 13
10.75, 6, 8, 12, 17
9.0, 7, 23, 6, 0
9.5, 20, 18, 0, 0
8.25, 13, 6, 7, 7
9.25, 13, 0, 18, 6
12.75, 6, 20, 13, 12
6.5, 0, 0, 13, 13
11.75, 13, 14, 13, 7
8.5, 6, 14, 7, 7
20.25, 20, 13, 27, 21
18.25, 9, 18, 21, 25
6.75, 6, 7, 7, 7
3.5, 0, 0, 7, 7
7.0, 0, 14, 7, 7
10.0, 0, 13, 13, 14
11.75, 14, 12, 7, 14
9.75, 6, 13, 6, 14
8.0, 13, 6, 0, 13
8.5, 0, 12, 15, 7
10.0, 20, 0, 6, 14
8.5, 14, 6, 0, 14
13.25, 0, 20, 20, 13
17.25, 0, 28, 20, 21
6.75, 14, 0, 6, 7
11.5, 7, 13, 6, 20
8.0, 7, 7, 6, 12
5.25, 13, 0, 0, 8
8.25, 0, 7, 20, 6
9.5, 14, 6, 18, 0
8.5, 7, 7, 13, 7
10.0, 13, 7, 7, 13
11.25, 7, 6, 12, 20
10.0, 13, 13, 6, 8
15.5, 20, 7, 21, 14
21.0, 21, 23, 20, 20
11.75, 20, 14, 0, 13
8.75, 14, 14, 0, 7
9.25, 7, 0, 13, 17
8.0, 13, 0, 13, 6
6.5, 0, 13, 0, 13
10.0, 20, 6, 14, 0
5.75, 8, 8, 0, 7
5.25, 14, 0, 0, 7
6.25, 13, 6, 6, 0
6.5, 7, 0, 12, 7
15.5, 7, 8, 26, 21
12.5, 20, 7, 0, 23
7.75, 6, 13, 6, 6
6.75, 13, 7, 0, 7
8.25, 18, 0, 15, 0
4.75, 0, 13, 0, 6
6.5, 6, 0, 13, 7
10.0, 14, 20, 0, 6
7.75, 7, 0, 6, 18
6.5, 6, 0, 7, 13
8.75, 14, 7, 0, 14
10.0, 13, 7, 6, 14
12.75, 7, 25, 12, 7
22.5, 30, 23, 14, 23
12.75, 12, 13, 6, 20
9.5, 6, 6, 13, 13
10.0, 13, 0, 14, 13
8.0, 0, 7, 0, 25
6.25, 7, 6, 6, 6
6.75, 7, 0, 7, 13
6.75, 0, 13, 7, 7
9.0, 15, 14, 0, 7
8.0, 7, 13, 12, 0
4.75, 6, 6, 7, 0
15.5, 13, 20, 14, 15
11.5, 16, 15, 0, 15
10.25, 7, 7, 14, 13
6.5, 6, 14, 0, 6
9.5, 13, 18, 0, 7
8.25, 0, 13, 20, 0
7.25, 15, 0, 0, 14
8.5, 13, 0, 7, 14
10.0, 7, 6, 13, 14
6.75, 0, 7, 13, 7
10.0, 20, 6, 0, 14
6.75, 6, 7, 7, 7
14.25, 13, 6, 20, 18
28.75, 35, 28, 27, 25
8.25, 7, 0, 14, 12
9.25, 0, 6, 13, 18
8.5, 20, 14, 0, 0
13.0, 20, 6, 14, 12
6.25, 18, 7, 0, 0
5.0, 7, 6, 0, 7
11.75, 18, 15, 7, 7
6.75, 14, 0, 0, 13
8.5, 7, 7, 0, 20
8.5, 0, 14, 6, 14
16.25, 20, 13, 25, 7
17.75, 7, 7, 31, 26
5.75, 0, 8, 0, 15
8.5, 7, 7, 7, 13
5.0, 7, 0, 6, 7
8.25, 14, 0, 6, 13
10.0, 14, 13, 6, 7
8.25, 7, 6, 6, 14
6.75, 14, 7, 0, 6
10.0, 20, 13, 0, 7
8.5, 13, 14, 0, 7
10.75, 13, 6, 6, 18
12.75, 0, 12, 14, 25
19.5, 21, 26, 16, 15
9.75, 7, 13, 7, 12
8.0, 0, 13, 6, 13
9.75, 0, 12, 14, 13
8.25, 13, 14, 6, 0
9.5, 18, 14, 6, 0
9.75, 20, 6, 0, 13
10.25, 7, 7, 13, 14
8.25, 0, 13, 13, 7
5.25, 0, 7, 7, 7
8.0, 6, 13, 7, 6
11.0, 7, 0, 20, 17
17.75, 30, 7, 25, 9
6.5, 0, 13, 13, 0
11.25, 18, 14, 0, 13
12.75, 18, 13, 6, 14
9.0, 7, 15, 0, 14
8.5, 7, 7, 0, 20
8.25, 13, 13, 0, 7
10.0, 13, 6, 14, 7
6.75, 0, 7, 6, 14
8.0, 6, 0, 13, 13
9.25, 0, 12, 7, 18
9.0, 15, 7, 7, 7
18.75, 8, 20, 26, 21
8.75, 21, 0, 0, 14
6.75, 7, 13, 0, 7
9.75, 6, 20, 0, 13
8.5, 13, 0, 14, 7
8.5, 8, 7, 6, 13
8.5, 20, 14, 0, 0
12.75, 6, 20, 25, 0
8.0, 7, 6, 13, 6
8.25, 13, 6, 7, 7
6.5, 13, 0, 6, 7
5.25, 7, 0, 7, 7
17.5, 16, 14, 14, 26
8.5, 7, 7, 13, 7
8.25, 13, 0, 7, 13
14.25, 20, 6, 13, 18
5.25, 0, 7, 14, 0
8.5, 14, 0, 13, 7
9.75, 13, 13, 13, 0
5.25, 0, 13, 8, 0
10.0, 20, 13, 7, 0
3.5, 7, 0, 7, 0
8.5, 0, 14, 20, 0
6.75, 14, 0, 13, 0
22.25, 28, 33, 8, 20
22.5, 31, 15, 9, 35
8.5, 0, 14, 0, 20
8.0, 13, 6, 0, 13
8.0, 13, 6, 6, 7
11.5, 20, 20, 6, 0
6.75, 14, 7, 6, 0
8.5, 13, 0, 21, 0
12.25, 18, 18, 0, 13
8.5, 7, 7, 13, 7
4.75, 6, 6, 0, 7
14.5, 18, 20, 13, 7
14.5, 15, 7, 28, 8
14.75, 21, 8, 15, 15
8.0, 6, 0, 13, 13
8.5, 14, 20, 0, 0
4.75, 0, 6, 6, 7
11.25, 6, 14, 12, 13
6.5, 0, 6, 13, 7
9.0, 0, 23, 13, 0
6.25, 6, 6, 7, 6
11.75, 20, 0, 7, 20
6.75, 0, 0, 13, 14
9.75, 0, 13, 13, 13
16.5, 13, 15, 25, 13
18.75, 18, 17, 20, 20
10.5, 23, 6, 0, 13
8.0, 12, 0, 7, 13
6.5, 0, 13, 0, 13
7.75, 0, 13, 18, 0
7.75, 12, 6, 0, 13
13.5, 14, 7, 7, 26
11.25, 13, 13, 7, 12
9.5, 13, 7, 18, 0
7.0, 0, 14, 14, 0
8.25, 13, 14, 6, 0
16.0, 6, 20, 20, 18
25.25, 21, 28, 31, 21
6.75, 0, 14, 13, 0
7.75, 18, 0, 0, 13
